run_id,qubits,workload,family,strategy,marked_states,zfp_mode,zfp_precision,chunk_states,cache_slots,nthreads,exit_code,time_sec,max_memory_mb,measured_state,stdout_path,stderr_path,profile_path,command
q22_grover_lazy_single_n8_zfp,22,grover_lazy_single_n8,grover_lazy,zfp,524288,FixedPrecision,40,32768,8,4,0,0.000000,5.859000,524288,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q22_grover_lazy_single_n8_zfp.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q22_grover_lazy_single_n8_zfp.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q22_grover_lazy_single_n8_zfp.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/groverLazy 22 524288 --strategy zfp --zfp-mode precision --zfp-precision 40 --zfp-chunk-states 32768 --zfp-cache-slots 8 --nthreads 4
q22_grover_lazy_single_n2_dense,22,grover_lazy_single_n2,grover_lazy,dense,2097152,,,,,,0,0.000000,56.098000,2097152,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q22_grover_lazy_single_n2_dense.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q22_grover_lazy_single_n2_dense.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q22_grover_lazy_single_n2_dense.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/groverLazy 22 2097152 --strategy dense
q22_grover_lazy_single_n2_blosc,22,grover_lazy_single_n2,grover_lazy,blosc,2097152,,,32768,8,4,0,0.000000,6.641000,2097152,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q22_grover_lazy_single_n2_blosc.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q22_grover_lazy_single_n2_blosc.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q22_grover_lazy_single_n2_blosc.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/groverLazy 22 2097152 --strategy blosc --chunk-states 32768 --cache-slots 8 --clevel 1 --nthreads 4
q22_grover_lazy_single_n2_zfp,22,grover_lazy_single_n2,grover_lazy,zfp,2097152,FixedPrecision,40,32768,8,4,0,0.000000,5.586000,2097152,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q22_grover_lazy_single_n2_zfp.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q22_grover_lazy_single_n2_zfp.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q22_grover_lazy_single_n2_zfp.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/groverLazy 22 2097152 --strategy zfp --zfp-mode precision --zfp-precision 40 --zfp-chunk-states 32768 --zfp-cache-slots 8 --nthreads 4
q22_grover_lazy_single_7n8_dense,22,grover_lazy_single_7n8,grover_lazy,dense,3670016,,,,,,0,0.000000,48.695000,3670016,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q22_grover_lazy_single_7n8_dense.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q22_grover_lazy_single_7n8_dense.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q22_grover_lazy_single_7n8_dense.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/groverLazy 22 3670016 --strategy dense
q22_grover_lazy_single_7n8_blosc,22,grover_lazy_single_7n8,grover_lazy,blosc,3670016,,,32768,8,4,0,0.000000,6.801000,3670016,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q22_grover_lazy_single_7n8_blosc.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q22_grover_lazy_single_7n8_blosc.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q22_grover_lazy_single_7n8_blosc.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/groverLazy 22 3670016 --strategy blosc --chunk-states 32768 --cache-slots 8 --clevel 1 --nthreads 4
q22_grover_lazy_single_7n8_zfp,22,grover_lazy_single_7n8,grover_lazy,zfp,3670016,FixedPrecision,40,32768,8,4,0,0.000000,5.582000,3670016,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q22_grover_lazy_single_7n8_zfp.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q22_grover_lazy_single_7n8_zfp.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q22_grover_lazy_single_7n8_zfp.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/groverLazy 22 3670016 --strategy zfp --zfp-mode precision --zfp-precision 40 --zfp-chunk-states 32768 --zfp-cache-slots 8 --nthreads 4
q22_grover_lazy_multi_dense,22,grover_lazy_multi,grover_lazy,dense,"524288,2097152,3670016",,,,,,0,0.000000,38.203000,3670016,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q22_grover_lazy_multi_dense.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q22_grover_lazy_multi_dense.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q22_grover_lazy_multi_dense.csv,"/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/groverLazy 22 524288,2097152,3670016 --strategy dense"
q22_grover_lazy_multi_blosc,22,grover_lazy_multi,grover_lazy,blosc,"524288,2097152,3670016",,,32768,8,4,0,0.000000,6.949000,3670016,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q22_grover_lazy_multi_blosc.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q22_grover_lazy_multi_blosc.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q22_grover_lazy_multi_blosc.csv,"/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/groverLazy 22 524288,2097152,3670016 --strategy blosc --chunk-states 32768 --cache-slots 8 --clevel 1 --nthreads 4"
q22_grover_lazy_multi_zfp,22,grover_lazy_multi,grover_lazy,zfp,"524288,2097152,3670016",FixedPrecision,40,32768,8,4,0,0.000000,5.688000,2097152,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q22_grover_lazy_multi_zfp.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q22_grover_lazy_multi_zfp.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q22_grover_lazy_multi_zfp.csv,"/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/groverLazy 22 524288,2097152,3670016 --strategy zfp --zfp-mode precision --zfp-precision 40 --zfp-chunk-states 32768 --zfp-cache-slots 8 --nthreads 4"
q23_qft_pattern_dense,23,qft_pattern,qft,dense,,,,,,,0,1.000000,148.309000,2097152,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_qft_pattern_dense.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_qft_pattern_dense.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q23_qft_pattern_dense.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/qftG 23 --input-family pattern --strategy dense
q23_qft_pattern_blosc,23,qft_pattern,qft,blosc,,,,32768,8,4,0,3.001000,41.867000,4718592,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_qft_pattern_blosc.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_qft_pattern_blosc.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q23_qft_pattern_blosc.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/qftG 23 --input-family pattern --strategy blosc --chunk-states 32768 --cache-slots 8 --clevel 1 --nthreads 4
q23_qft_pattern_zfp,23,qft_pattern,qft,zfp,,FixedPrecision,40,32768,8,4,0,6.002000,33.930000,6291456,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_qft_pattern_zfp.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_qft_pattern_zfp.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q23_qft_pattern_zfp.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/qftG 23 --input-family pattern --strategy zfp --zfp-mode precision --zfp-precision 40 --zfp-chunk-states 32768 --zfp-cache-slots 8 --nthreads 4
q23_qft_high_entropy_dense,23,qft_high_entropy,qft,dense,,,,,,,0,2.001000,260.293000,1712894,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_qft_high_entropy_dense.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_qft_high_entropy_dense.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q23_qft_high_entropy_dense.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/qftG 23 --input-family random-phase --strategy dense
q23_qft_high_entropy_blosc,23,qft_high_entropy,qft,blosc,,,,32768,8,4,0,17.006000,275.508000,2273035,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_qft_high_entropy_blosc.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_qft_high_entropy_blosc.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q23_qft_high_entropy_blosc.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/qftG 23 --input-family random-phase --strategy blosc --chunk-states 32768 --cache-slots 8 --clevel 1 --nthreads 4
q23_qft_high_entropy_zfp,23,qft_high_entropy,qft,zfp,,FixedPrecision,40,32768,8,4,0,169.060000,215.852000,7642456,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_qft_high_entropy_zfp.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_qft_high_entropy_zfp.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q23_qft_high_entropy_zfp.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/qftG 23 --input-family random-phase --strategy zfp --zfp-mode precision --zfp-precision 40 --zfp-chunk-states 32768 --zfp-cache-slots 8 --nthreads 4
q23_grover_single_n8_dense,23,grover_single_n8,grover,dense,1048576,,,,,,0,20.010000,132.449000,1048576,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_single_n8_dense.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_single_n8_dense.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q23_grover_single_n8_dense.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/grover 23 1048576 --strategy dense
q23_grover_single_n8_blosc,23,grover_single_n8,grover,blosc,1048576,,,32768,8,4,0,82.020000,11.996000,1048576,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_single_n8_blosc.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_single_n8_blosc.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q23_grover_single_n8_blosc.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/grover 23 1048576 --strategy blosc --chunk-states 32768 --cache-slots 8 --clevel 1 --nthreads 4
q23_grover_single_n8_zfp,23,grover_single_n8,grover,zfp,1048576,FixedPrecision,40,32768,8,4,0,710.258000,60.590000,1048576,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_single_n8_zfp.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_single_n8_zfp.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q23_grover_single_n8_zfp.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/grover 23 1048576 --strategy zfp --zfp-mode precision --zfp-precision 40 --zfp-chunk-states 32768 --zfp-cache-slots 8 --nthreads 4
q23_grover_single_n2_dense,23,grover_single_n2,grover,dense,4194304,,,,,,0,20.010000,132.469000,4194304,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_single_n2_dense.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_single_n2_dense.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q23_grover_single_n2_dense.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/grover 23 4194304 --strategy dense
q23_grover_single_n2_blosc,23,grover_single_n2,grover,blosc,4194304,,,32768,8,4,0,82.020000,12.039000,4194304,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_single_n2_blosc.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_single_n2_blosc.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q23_grover_single_n2_blosc.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/grover 23 4194304 --strategy blosc --chunk-states 32768 --cache-slots 8 --clevel 1 --nthreads 4
q23_grover_single_n2_zfp,23,grover_single_n2,grover,zfp,4194304,FixedPrecision,40,32768,8,4,0,710.248000,60.543000,4194304,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_single_n2_zfp.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_single_n2_zfp.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q23_grover_single_n2_zfp.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/grover 23 4194304 --strategy zfp --zfp-mode precision --zfp-precision 40 --zfp-chunk-states 32768 --zfp-cache-slots 8 --nthreads 4
q23_grover_single_7n8_dense,23,grover_single_7n8,grover,dense,7340032,,,,,,0,20.010000,132.473000,7340032,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_single_7n8_dense.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_single_7n8_dense.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q23_grover_single_7n8_dense.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/grover 23 7340032 --strategy dense
q23_grover_single_7n8_blosc,23,grover_single_7n8,grover,blosc,7340032,,,32768,8,4,0,82.020000,12.051000,7340032,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_single_7n8_blosc.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_single_7n8_blosc.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q23_grover_single_7n8_blosc.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/grover 23 7340032 --strategy blosc --chunk-states 32768 --cache-slots 8 --clevel 1 --nthreads 4
q23_grover_single_7n8_zfp,23,grover_single_7n8,grover,zfp,7340032,FixedPrecision,40,32768,8,4,0,710.247000,60.586000,7340032,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_single_7n8_zfp.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_single_7n8_zfp.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q23_grover_single_7n8_zfp.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/grover 23 7340032 --strategy zfp --zfp-mode precision --zfp-precision 40 --zfp-chunk-states 32768 --zfp-cache-slots 8 --nthreads 4
q23_grover_multi_dense,23,grover_multi,grover,dense,"1048576,4194304,7340032",,,,,,0,12.007000,132.578000,1048576,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_multi_dense.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_multi_dense.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q23_grover_multi_dense.csv,"/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/grover 23 1048576,4194304,7340032 --strategy dense"
q23_grover_multi_blosc,23,grover_multi,grover,blosc,"1048576,4194304,7340032",,,32768,8,4,0,48.012000,12.203000,1048576,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_multi_blosc.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_multi_blosc.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q23_grover_multi_blosc.csv,"/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/grover 23 1048576,4194304,7340032 --strategy blosc --chunk-states 32768 --cache-slots 8 --clevel 1 --nthreads 4"
q23_grover_multi_zfp,23,grover_multi,grover,zfp,"1048576,4194304,7340032",FixedPrecision,40,32768,8,4,0,414.149000,60.648000,7340032,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_multi_zfp.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_multi_zfp.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q23_grover_multi_zfp.csv,"/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/grover 23 1048576,4194304,7340032 --strategy zfp --zfp-mode precision --zfp-precision 40 --zfp-chunk-states 32768 --zfp-cache-slots 8 --nthreads 4"
q23_grover_lazy_single_n8_dense,23,grover_lazy_single_n8,grover_lazy,dense,1048576,,,,,,0,0.000000,44.902000,1048576,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_lazy_single_n8_dense.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_lazy_single_n8_dense.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q23_grover_lazy_single_n8_dense.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/groverLazy 23 1048576 --strategy dense
q23_grover_lazy_single_n8_blosc,23,grover_lazy_single_n8,grover_lazy,blosc,1048576,,,32768,8,4,0,0.000000,6.914000,1048576,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_lazy_single_n8_blosc.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_lazy_single_n8_blosc.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q23_grover_lazy_single_n8_blosc.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/groverLazy 23 1048576 --strategy blosc --chunk-states 32768 --cache-slots 8 --clevel 1 --nthreads 4
q23_grover_lazy_single_n8_zfp,23,grover_lazy_single_n8,grover_lazy,zfp,1048576,FixedPrecision,40,32768,8,4,0,1.000000,54.930000,1048576,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_lazy_single_n8_zfp.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_lazy_single_n8_zfp.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q23_grover_lazy_single_n8_zfp.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/groverLazy 23 1048576 --strategy zfp --zfp-mode precision --zfp-precision 40 --zfp-chunk-states 32768 --zfp-cache-slots 8 --nthreads 4
q23_grover_lazy_single_n2_dense,23,grover_lazy_single_n2,grover_lazy,dense,4194304,,,,,,0,0.000000,42.914000,4194304,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_lazy_single_n2_dense.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_lazy_single_n2_dense.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q23_grover_lazy_single_n2_dense.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/groverLazy 23 4194304 --strategy dense
q23_grover_lazy_single_n2_blosc,23,grover_lazy_single_n2,grover_lazy,blosc,4194304,,,32768,8,4,0,0.000000,6.891000,4194304,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_lazy_single_n2_blosc.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_lazy_single_n2_blosc.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q23_grover_lazy_single_n2_blosc.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/groverLazy 23 4194304 --strategy blosc --chunk-states 32768 --cache-slots 8 --clevel 1 --nthreads 4
q23_grover_lazy_single_n2_zfp,23,grover_lazy_single_n2,grover_lazy,zfp,4194304,FixedPrecision,40,32768,8,4,0,1.000000,54.656000,4194304,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_lazy_single_n2_zfp.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_lazy_single_n2_zfp.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q23_grover_lazy_single_n2_zfp.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/groverLazy 23 4194304 --strategy zfp --zfp-mode precision --zfp-precision 40 --zfp-chunk-states 32768 --zfp-cache-slots 8 --nthreads 4
q23_grover_lazy_single_7n8_dense,23,grover_lazy_single_7n8,grover_lazy,dense,7340032,,,,,,0,0.000000,44.637000,7340032,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_lazy_single_7n8_dense.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_lazy_single_7n8_dense.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q23_grover_lazy_single_7n8_dense.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/groverLazy 23 7340032 --strategy dense
q23_grover_lazy_single_7n8_blosc,23,grover_lazy_single_7n8,grover_lazy,blosc,7340032,,,32768,8,4,0,0.000000,7.027000,7340032,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_lazy_single_7n8_blosc.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_lazy_single_7n8_blosc.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q23_grover_lazy_single_7n8_blosc.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/groverLazy 23 7340032 --strategy blosc --chunk-states 32768 --cache-slots 8 --clevel 1 --nthreads 4
q23_grover_lazy_single_7n8_zfp,23,grover_lazy_single_7n8,grover_lazy,zfp,7340032,FixedPrecision,40,32768,8,4,0,1.000000,54.781000,7340032,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_lazy_single_7n8_zfp.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_lazy_single_7n8_zfp.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q23_grover_lazy_single_7n8_zfp.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/groverLazy 23 7340032 --strategy zfp --zfp-mode precision --zfp-precision 40 --zfp-chunk-states 32768 --zfp-cache-slots 8 --nthreads 4
q23_grover_lazy_multi_dense,23,grover_lazy_multi,grover_lazy,dense,"1048576,4194304,7340032",,,,,,0,0.000000,48.551000,7340032,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_lazy_multi_dense.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_lazy_multi_dense.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q23_grover_lazy_multi_dense.csv,"/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/groverLazy 23 1048576,4194304,7340032 --strategy dense"
q23_grover_lazy_multi_blosc,23,grover_lazy_multi,grover_lazy,blosc,"1048576,4194304,7340032",,,32768,8,4,0,0.000000,6.977000,7340032,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_lazy_multi_blosc.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_lazy_multi_blosc.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q23_grover_lazy_multi_blosc.csv,"/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/groverLazy 23 1048576,4194304,7340032 --strategy blosc --chunk-states 32768 --cache-slots 8 --clevel 1 --nthreads 4"
q23_grover_lazy_multi_zfp,23,grover_lazy_multi,grover_lazy,zfp,"1048576,4194304,7340032",FixedPrecision,40,32768,8,4,0,1.000000,55.062000,4194304,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_lazy_multi_zfp.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q23_grover_lazy_multi_zfp.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q23_grover_lazy_multi_zfp.csv,"/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/groverLazy 23 1048576,4194304,7340032 --strategy zfp --zfp-mode precision --zfp-precision 40 --zfp-chunk-states 32768 --zfp-cache-slots 8 --nthreads 4"
